route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
S2,SUN,S2_SUN_1_039,Astoria-Ditmars,S2 039,1,,S2_1,1,0
S2,SUN,S2_SUN_1_040,Astoria-Ditmars,S2 040,1,,S2_1,1,0
S2,SUN,S2_SUN_1_041,Astoria-Ditmars,S2 041,1,,S2_1,1,0
S2,SUN,S2_SUN_1_042,Astoria-Ditmars,S2 042,1,,S2_1,1,0
S2,SUN,S2_SUN_1_043,Astoria-Ditmars,S2 043,1,,S2_1,1,0
S2,SUN,S2_SUN_1_044,Astoria-Ditmars,S2 044,1,,S2_1,1,0
S2,SUN,S2_SUN_1_045,Astoria-Ditmars,S2 045,1,,S2_1,1,0
S2,SUN,S2_SUN_1_046,Astoria-Ditmars,S2 046,1,,S2_1,1,0
S2,SUN,S2_SUN_1_047,Astoria-Ditmars,S2 047,1,,S2_1,1,0
S2,SUN,S2_SUN_1_048,Astoria-Ditmars,S2 048,1,,S2_1,1,0
S2,SUN,S2_SUN_1_049,Astoria-Ditmars,S2 049,1,,S2_1,1,0
S2,SUN,S2_SUN_1_050,Astoria-Ditmars,S2 050,1,,S2_1,1,0
S2,SUN,S2_SUN_1_051,Astoria-Ditmars,S2 051,1,,S2_1,1,0
S2,SUN,S2_SUN_1_052,Astoria-Ditmars,S2 052,1,,S2_1,1,0
S2,SUN,S2_SUN_1_053,Astoria-Ditmars,S2 053,1,,S2_1,1,0
S2,SUN,S2_SUN_1_054,Astoria-Ditmars,S2 054,1,,S2_1,1,0
S2,SUN,S2_SUN_1_055,Astoria-Ditmars,S2 055,1,,S2_1,1,0
S2,SUN,S2_SUN_1_056,Astoria-Ditmars,S2 056,1,,S2_1,1,0
S2,SUN,S2_SUN_1_057,Astoria-Ditmars,S2 057,1,,S2_1,1,0
S2,SUN,S2_SUN_1_058,Astoria-Ditmars,S2 058,1,,S2_1,1,0
S2,SUN,S2_SUN_1_059,Astoria-Ditmars,S2 059,1,,S2_1,1,0
S2,SUN,S2_SUN_1_060,Astoria-Ditmars,S2 060,1,,S2_1,1,0
S3,WKD,S3_WKD_0_001,Coney Island-Stillwell Av,S3 001,0,,S3_0,1,0
S3,WKD,S3_WKD_0_002,Coney Island-Stillwell Av,S3 002,0,,S3_0,1,0
S3,WKD,S3_WKD_0_003,Coney Island-Stillwell Av,S3 003,0,,S3_0,1,0
S3,WKD,S3_WKD_0_004,Coney Island-Stillwell Av,S3 004,0,,S3_0,1,0
S3,WKD,S3_WKD_0_005,Coney Island-Stillwell Av,S3 005,0,,S3_0,1,0
S3,WKD,S3_WKD_0_006,Coney Island-Stillwell Av,S3 006,0,,S3_0,1,0
S3,WKD,S3_WKD_0_007,Coney Island-Stillwell Av,S3 007,0,,S3_0,1,0
S3,WKD,S3_WKD_0_008,Coney Island-Stillwell Av,S3 008,0,,S3_0,1,0
S3,WKD,S3_WKD_0_009,Coney Island-Stillwell Av,S3 009,0,,S3_0,1,0
S3,WKD,S3_WKD_0_010,Coney Island-Stillwell Av,S3 010,0,,S3_0,1,0
S3,WKD,S3_WKD_0_011,Coney Island-Stillwell Av,S3 011,0,,S3_0,1,0
S3,WKD,S3_WKD_0_012,Coney Island-Stillwell Av,S3 012,0,,S3_0,1,0
S3,WKD,S3_WKD_0_013,Coney Island-Stillwell Av,S3 013,0,,S3_0,1,0
S3,WKD,S3_WKD_0_014,Coney Island-Stillwell Av,S3 014,0,,S3_0,1,0
S3,WKD,S3_WKD_0_015,Coney Island-Stillwell Av,S3 015,0,,S3_0,1,0
S3,WKD,S3_WKD_0_016,Coney Island-Stillwell Av,S3 016,0,,S3_0,1,0
S3,WKD,S3_WKD_0_017,Coney Island-Stillwell Av,S3 017,0,,S3_0,1,0
S3,WKD,S3_WKD_0_018,Coney Island-Stillwell Av,S3 018,0,,S3_0,1,0
S3,WKD,S3_WKD_0_019,Coney Island-Stillwell Av,S3 019,0,,S3_0,1,0
S3,WKD,S3_WKD_0_020,Coney Island-Stillwell Av,S3 020,0,,S3_0,1,0
S3,WKD,S3_WKD_0_021,Coney Island-Stillwell Av,S3 021,0,,S3_0,1,0
S3,WKD,S3_WKD_0_022,Coney Island-Stillwell Av,S3 022,0,,S3_0,1,0
S3,WKD,S3_WKD_0_023,Coney Island-Stillwell Av,S3 023,0,,S3_0,1,0
S3,WKD,S3_WKD_0_024,Coney Island-Stillwell Av,S3 024,0,,S3_0,1,0
S3,WKD,S3_WKD_0_025,Coney Island-Stillwell Av,S3 025,0,,S3_0,1,0
S3,WKD,S3_WKD_0_026,Coney Island-Stillwell Av,S3 026,0,,S3_0,1,0
S3,WKD,S3_WKD_0_027,Coney Island-Stillwell Av,S3 027,0,,S3_0,1,0
S3,WKD,S3_WKD_0_028,Coney Island-Stillwell Av,S3 028,0,,S3_0,1,0
S3,WKD,S3_WKD_0_029,Coney Island-Stillwell Av,S3 029,0,,S3_0,1,0
S3,WKD,S3_WKD_0_030,Coney Island-Stillwell Av,S3 030,0,,S3_0,1,0
S3,WKD,S3_WKD_0_031,Coney Island-Stillwell Av,S3 031,0,,S3_0,1,0
S3,WKD,S3_WKD_0_032,Coney Island-Stillwell Av,S3 032,0,,S3_0,1,0
S3,WKD,S3_WKD_0_033,Coney Island-Stillwell Av,S3 033,0,,S3_0,1,0
S3,WKD,S3_WKD_0_034,Coney Island-Stillwell Av,S3 034,0,,S3_0,1,0
S3,WKD,S3_WKD_0_035,Coney Island-Stillwell Av,S3 035,0,,S3_0,1,0
S3,WKD,S3_WKD_0_036,Coney Island-Stillwell Av,S3 036,0,,S3_0,1,0
S3,WKD,S3_WKD_0_037,Coney Island-Stillwell Av,S3 037,0,,S3_0,1,0
S3,WKD,S3_WKD_0_038,Coney Island-Stillwell Av,S3 038,0,,S3_0,1,0
S3,WKD,S3_WKD_0_039,Coney Island-Stillwell Av,S3 039,0,,S3_0,1,0
S3,WKD,S3_WKD_0_040,Coney Island-Stillwell Av,S3 040,0,,S3_0,1,0
S3,WKD,S3_WKD_0_041,Coney Island-Stillwell Av,S3 041,0,,S3_0,1,0
S3,WKD,S3_WKD_0_042,Coney Island-Stillwell Av,S3 042,0,,S3_0,1,0
S3,WKD,S3_WKD_0_043,Coney Island-Stillwell Av,S3 043,0,,S3_0,1,0
S3,WKD,S3_WKD_0_044,Coney Island-Stillwell Av,S3 044,0,,S3_0,1,0
S3,WKD,S3_WKD_0_045,Coney Island-Stillwell Av,S3 045,0,,S3_0,1,0
S3,WKD,S3_WKD_0_046,Coney Island-Stillwell Av,S3 046,0,,S3_0,1,0
S3,WKD,S3_WKD_0_047,Coney Island-Stillwell Av,S3 047,0,,S3_0,1,0
S3,WKD,S3_WKD_0_048,Coney Island-Stillwell Av,S3 048,0,,S3_0,1,0
S3,WKD,S3_WKD_0_049,Coney Island-Stillwell Av,S3 049,0,,S3_0,1,0
S3,WKD,S3_WKD_0_050,Coney Island-Stillwell Av,S3 050,0,,S3_0,1,0
S3,WKD,S3_WKD_0_051,Coney Island-Stillwell Av,S3 051,0,,S3_0,1,0
S3,WKD,S3_WKD_0_052,Coney Island-Stillwell Av,S3 052,0,,S3_0,1,0
S3,WKD,S3_WKD_0_053,Coney Island-Stillwell Av,S3 053,0,,S3_0,1,0
S3,WKD,S3_WKD_0_054,Coney Island-Stillwell Av,S3 054,0,,S3_0,1,0
S3,WKD,S3_WKD_0_055,Coney Island-Stillwell Av,S3 055,0,,S3_0,1,0
S3,WKD,S3_WKD_0_056,Coney Island-Stillwell Av,S3 056,0,,S3_0,1,0
S3,WKD,S3_WKD_0_057,Coney Island-Stillwell Av,S3 057,0,,S3_0,1,0
S3,WKD,S3_WKD_0_058,Coney Island-Stillwell Av,S3 058,0,,S3_0,1,0
S3,WKD,S3_WKD_0_059,Coney Island-Stillwell Av,S3 059,0,,S3_0,1,0
S3,WKD,S3_WKD_0_060,Coney Island-Stillwell Av,S3 060,0,,S3_0,1,0
S3,WKD,S3_WKD_0_061,Coney Island-Stillwell Av,S3 061,0,,S3_0,1,0
S3,WKD,S3_WKD_0_062,Coney Island-Stillwell Av,S3 062,0,,S3_0,1,0
S3,WKD,S3_WKD_0_063,Coney Island-Stillwell Av,S3 063,0,,S3_0,1,0
S3,WKD,S3_WKD_0_064,Coney Island-Stillwell Av,S3 064,0,,S3_0,1,0
S3,WKD,S3_WKD_0_065,Coney Island-Stillwell Av,S3 065,0,,S3_0,1,0
S3,WKD,S3_WKD_0_066,Coney Island-Stillwell Av,S3 066,0,,S3_0,1,0
S3,WKD,S3_WKD_0_067,Coney Island-Stillwell Av,S3 067,0,,S3_0,1,0
S3,WKD,S3_WKD_0_068,Coney Island-Stillwell Av,S3 068,0,,S3_0,1,0
S3,WKD,S3_WKD_0_069,Coney Island-Stillwell Av,S3 069,0,,S3_0,1,0
S3,WKD,S3_WKD_0_070,Coney Island-Stillwell Av,S3 070,0,,S3_0,1,0
S3,WKD,S3_WKD_0_071,Coney Island-Stillwell Av,S3 071,0,,S3_0,1,0
S3,WKD,S3_WKD_0_072,Coney Island-Stillwell Av,S3 072,0,,S3_0,1,0
S3,WKD,S3_WKD_0_073,Coney Island-Stillwell Av,S3 073,0,,S3_0,1,0
S3,WKD,S3_WKD_0_074,Coney Island-Stillwell Av,S3 074,0,,S3_0,1,0
S3,WKD,S3_WKD_0_075,Coney Island-Stillwell Av,S3 075,0,,S3_0,1,0
S3,WKD,S3_WKD_0_076,Coney Island-Stillwell Av,S3 076,0,,S3_0,1,0
S3,WKD,S3_WKD_0_077,Coney Island-Stillwell Av,S3 077,0,,S3_0,1,0
S3,WKD,S3_WKD_0_078,Coney Island-Stillwell Av,S3 078,0,,S3_0,1,0
S3,WKD,S3_WKD_0_079,Coney Island-Stillwell Av,S3 079,0,,S3_0,1,0
S3,WKD,S3_WKD_0_080,Coney Island-Stillwell Av,S3 080,0,,S3_0,1,0
S3,WKD,S3_WKD_0_081,Coney Island-Stillwell Av,S3 081,0,,S3_0,1,0
S3,WKD,S3_WKD_0_082,Coney Island-Stillwell Av,S3 082,0,,S3_0,1,0
S3,WKD,S3_WKD_0_083,Coney Island-Stillwell Av,S3 083,0,,S3_0,1,0
S3,WKD,S3_WKD_0_084,Coney Island-Stillwell Av,S3 084,0,,S3_0,1,0
S3,WKD,S3_WKD_0_085,Coney Island-Stillwell Av,S3 085,0,,S3_0,1,0
S3,WKD,S3_WKD_0_086,Coney Island-Stillwell Av,S3 086,0,,S3_0,1,0
S3,WKD,S3_WKD_0_087,Coney Island-Stillwell Av,S3 087,0,,S3_0,1,0
S3,WKD,S3_WKD_0_088,Coney Island-Stillwell Av,S3 088,0,,S3_0,1,0
S3,WKD,S3_WKD_0_089,Coney Island-Stillwell Av,S3 089,0,,S3_0,1,0
S3,WKD,S3_WKD_0_090,Coney Island-Stillwell Av,S3 090,0,,S3_0,1,0
S3,WKD,S3_WKD_0_091,Coney Island-Stillwell Av,S3 091,0,,S3_0,1,0
S3,WKD,S3_WKD_0_092,Coney Island-Stillwell Av,S3 092,0,,S3_0,1,0
S3,WKD,S3_WKD_0_093,Coney Island-Stillwell Av,S3 093,0,,S3_0,1,0
S3,WKD,S3_WKD_1_001,Downtown Brooklyn,S3 001,1,,S3_1,1,0
S3,WKD,S3_WKD_1_002,Downtown Brooklyn,S3 002,1,,S3_1,1,0
S3,WKD,S3_WKD_1_003,Downtown Brooklyn,S3 003,1,,S3_1,1,0
S3,WKD,S3_WKD_1_004,Downtown Brooklyn,S3 004,1,,S3_1,1,0
S3,WKD,S3_WKD_1_005,Downtown Brooklyn,S3 005,1,,S3_1,1,0
S3,WKD,S3_WKD_1_006,Downtown Brooklyn,S3 006,1,,S3_1,1,0
S3,WKD,S3_WKD_1_007,Downtown Brooklyn,S3 007,1,,S3_1,1,0
S3,WKD,S3_WKD_1_008,Downtown Brooklyn,S3 008,1,,S3_1,1,0
S3,WKD,S3_WKD_1_009,Downtown Brooklyn,S3 009,1,,S3_1,1,0
S3,WKD,S3_WKD_1_010,Downtown Brooklyn,S3 010,1,,S3_1,1,0
S3,WKD,S3_WKD_1_011,Downtown Brooklyn,S3 011,1,,S3_1,1,0
S3,WKD,S3_WKD_1_012,Downtown Brooklyn,S3 012,1,,S3_1,1,0
S3,WKD,S3_WKD_1_013,Downtown Brooklyn,S3 013,1,,S3_1,1,0
S3,WKD,S3_WKD_1_014,Downtown Brooklyn,S3 014,1,,S3_1,1,0
S3,WKD,S3_WKD_1_015,Downtown Brooklyn,S3 015,1,,S3_1,1,0
S3,WKD,S3_WKD_1_016,Downtown Brooklyn,S3 016,1,,S3_1,1,0
S3,WKD,S3_WKD_1_017,Downtown Brooklyn,S3 017,1,,S3_1,1,0
S3,WKD,S3_WKD_1_018,Downtown Brooklyn,S3 018,1,,S3_1,1,0
S3,WKD,S3_WKD_1_019,Downtown Brooklyn,S3 019,1,,S3_1,1,0
S3,WKD,S3_WKD_1_020,Downtown Brooklyn,S3 020,1,,S3_1,1,0
S3,WKD,S3_WKD_1_021,Downtown Brooklyn,S3 021,1,,S3_1,1,0
S3,WKD,S3_WKD_1_022,Downtown Brooklyn,S3 022,1,,S3_1,1,0
S3,WKD,S3_WKD_1_023,Downtown Brooklyn,S3 023,1,,S3_1,1,0
S3,WKD,S3_WKD_1_024,Downtown Brooklyn,S3 024,1,,S3_1,1,0
S3,WKD,S3_WKD_1_025,Downtown Brooklyn,S3 025,1,,S3_1,1,0
S3,WKD,S3_WKD_1_026,Downtown Brooklyn,S3 026,1,,S3_1,1,0
S3,WKD,S3_WKD_1_027,Downtown Brooklyn,S3 027,1,,S3_1,1,0
S3,WKD,S3_WKD_1_028,Downtown Brooklyn,S3 028,1,,S3_1,1,0
S3,WKD,S3_WKD_1_029,Downtown Brooklyn,S3 029,1,,S3_1,1,0
S3,WKD,S3_WKD_1_030,Downtown Brooklyn,S3 030,1,,S3_1,1,0
S3,WKD,S3_WKD_1_031,Downtown Brooklyn,S3 031,1,,S3_1,1,0
S3,WKD,S3_WKD_1_032,Downtown Brooklyn,S3 032,1,,S3_1,1,0
S3,WKD,S3_WKD_1_033,Downtown Brooklyn,S3 033,1,,S3_1,1,0
S3,WKD,S3_WKD_1_034,Downtown Brooklyn,S3 034,1,,S3_1,1,0
S3,WKD,S3_WKD_1_035,Downtown Brooklyn,S3 035,1,,S3_1,1,0
S3,WKD,S3_WKD_1_036,Downtown Brooklyn,S3 036,1,,S3_1,1,0
S3,WKD,S3_WKD_1_037,Downtown Brooklyn,S3 037,1,,S3_1,1,0
S3,WKD,S3_WKD_1_038,Downtown Brooklyn,S3 038,1,,S3_1,1,0
S3,WKD,S3_WKD_1_039,Downtown Brooklyn,S3 039,1,,S3_1,1,0
S3,WKD,S3_WKD_1_040,Downtown Brooklyn,S3 040,1,,S3_1,1,0
S3,WKD,S3_WKD_1_041,Downtown Brooklyn,S3 041,1,,S3_1,1,0
S3,WKD,S3_WKD_1_042,Downtown Brooklyn,S3 042,1,,S3_1,1,0
S3,WKD,S3_WKD_1_043,Downtown Brooklyn,S3 043,1,,S3_1,1,0
S3,WKD,S3_WKD_1_044,Downtown Brooklyn,S3 044,1,,S3_1,1,0
S3,WKD,S3_WKD_1_045,Downtown Brooklyn,S3 045,1,,S3_1,1,0
S3,WKD,S3_WKD_1_046,Downtown Brooklyn,S3 046,1,,S3_1,1,0
S3,WKD,S3_WKD_1_047,Downtown Brooklyn,S3 047,1,,S3_1,1,0
S3,WKD,S3_WKD_1_048,Downtown Brooklyn,S3 048,1,,S3_1,1,0
S3,WKD,S3_WKD_1_049,Downtown Brooklyn,S3 049,1,,S3_1,1,0
S3,WKD,S3_WKD_1_050,Downtown Brooklyn,S3 050,1,,S3_1,1,0
S3,WKD,S3_WKD_1_051,Downtown Brooklyn,S3 051,1,,S3_1,1,0
S3,WKD,S3_WKD_1_052,Downtown Brooklyn,S3 052,1,,S3_1,1,0
S3,WKD,S3_WKD_1_053,Downtown Brooklyn,S3 053,1,,S3_1,1,0
S3,WKD,S3_WKD_1_054,Downtown Brooklyn,S3 054,1,,S3_1,1,0
S3,WKD,S3_WKD_1_055,Downtown Brooklyn,S3 055,1,,S3_1,1,0
S3,WKD,S3_WKD_1_056,Downtown Brooklyn,S3 056,1,,S3_1,1,0
S3,WKD,S3_WKD_1_057,Downtown Brooklyn,S3 057,1,,S3_1,1,0
S3,WKD,S3_WKD_1_058,Downtown Brooklyn,S3 058,1,,S3_1,1,0
S3,WKD,S3_WKD_1_059,Downtown Brooklyn,S3 059,1,,S3_1,1,0
S3,WKD,S3_WKD_1_060,Downtown Brooklyn,S3 060,1,,S3_1,1,0
S3,WKD,S3_WKD_1_061,Downtown Brooklyn,S3 061,1,,S3_1,1,0
S3,WKD,S3_WKD_1_062,Downtown Brooklyn,S3 062,1,,S3_1,1,0
S3,WKD,S3_WKD_1_063,Downtown Brooklyn,S3 063,1,,S3_1,1,0
S3,WKD,S3_WKD_1_064,Downtown Brooklyn,S3 064,1,,S3_1,1,0
S3,WKD,S3_WKD_1_065,Downtown Brooklyn,S3 065,1,,S3_1,1,0
S3,WKD,S3_WKD_1_066,Downtown Brooklyn,S3 066,1,,S3_1,1,0
S3,WKD,S3_WKD_1_067,Downtown Brooklyn,S3 067,1,,S3_1,1,0
S3,WKD,S3_WKD_1_068,Downtown Brooklyn,S3 068,1,,S3_1,1,0
S3,WKD,S3_WKD_1_069,Downtown Brooklyn,S3 069,1,,S3_1,1,0
S3,WKD,S3_WKD_1_070,Downtown Brooklyn,S3 070,1,,S3_1,1,0
S3,WKD,S3_WKD_1_071,Downtown Brooklyn,S3 071,1,,S3_1,1,0
S3,WKD,S3_WKD_1_072,Downtown Brooklyn,S3 072,1,,S3_1,1,0
S3,WKD,S3_WKD_1_073,Downtown Brooklyn,S3 073,1,,S3_1,1,0
S3,WKD,S3_WKD_1_074,Downtown Brooklyn,S3 074,1,,S3_1,1,0
S3,WKD,S3_WKD_1_075,Downtown Brooklyn,S3 075,1,,S3_1,1,0
S3,WKD,S3_WKD_1_076,Downtown Brooklyn,S3 076,1,,S3_1,1,0
S3,WKD,S3_WKD_1_077,Downtown Brooklyn,S3 077,1,,S3_1,1,0
S3,WKD,S3_WKD_1_078,Downtown Brooklyn,S3 078,1,,S3_1,1,0
S3,WKD,S3_WKD_1_079,Downtown Brooklyn,S3 079,1,,S3_1,1,0
S3,WKD,S3_WKD_1_080,Downtown Brooklyn,S3 080,1,,S3_1,1,0
S3,WKD,S3_WKD_1_081,Downtown Brooklyn,S3 081,1,,S3_1,1,0
S3,WKD,S3_WKD_1_082,Downtown Brooklyn,S3 082,1,,S3_1,1,0
S3,WKD,S3_WKD_1_083,Downtown Brooklyn,S3 083,1,,S3_1,1,0
S3,WKD,S3_WKD_1_084,Downtown Brooklyn,S3 084,1,,S3_1,1,0
S3,WKD,S3_WKD_1_085,Downtown Brooklyn,S3 085,1,,S3_1,1,0
S3,WKD,S3_WKD_1_086,Downtown Brooklyn,S3 086,1,,S3_1,1,0
S3,WKD,S3_WKD_1_087,Downtown Brooklyn,S3 087,1,,S3_1,1,0
S3,WKD,S3_WKD_1_088,Downtown Brooklyn,S3 088,1,,S3_1,1,0
S3,WKD,S3_WKD_1_089,Downtown Brooklyn,S3 089,1,,S3_1,1,0
S3,WKD,S3_WKD_1_090,Downtown Brooklyn,S3 090,1,,S3_1,1,0
S3,WKD,S3_WKD_1_091,Downtown Brooklyn,S3 091,1,,S3_1,1,0
S3,WKD,S3_WKD_1_092,Downtown Brooklyn,S3 092,1,,S3_1,1,0
S3,WKD,S3_WKD_1_093,Downtown Brooklyn,S3 093,1,,S3_1,1,0
S3,SAT,S3_SAT_0_001,Coney Island-Stillwell Av,S3 001,0,,S3_0,1,0
S3,SAT,S3_SAT_0_002,Coney Island-Stillwell Av,S3 002,0,,S3_0,1,0
S3,SAT,S3_SAT_0_003,Coney Island-Stillwell Av,S3 003,0,,S3_0,1,0
S3,SAT,S3_SAT_0_004,Coney Island-Stillwell Av,S3 004,0,,S3_0,1,0
S3,SAT,S3_SAT_0_005,Coney Island-Stillwell Av,S3 005,0,,S3_0,1,0
S3,SAT,S3_SAT_0_006,Coney Island-Stillwell Av,S3 006,0,,S3_0,1,0
S3,SAT,S3_SAT_0_007,Coney Island-Stillwell Av,S3 007,0,,S3_0,1,0
S3,SAT,S3_SAT_0_008,Coney Island-Stillwell Av,S3 008,0,,S3_0,1,0
S3,SAT,S3_SAT_0_009,Coney Island-Stillwell Av,S3 009,0,,S3_0,1,0
S3,SAT,S3_SAT_0_010,Coney Island-Stillwell Av,S3 010,0,,S3_0,1,0
S3,SAT,S3_SAT_0_011,Coney Island-Stillwell Av,S3 011,0,,S3_0,1,0
S3,SAT,S3_SAT_0_012,Coney Island-Stillwell Av,S3 012,0,,S3_0,1,0
S3,SAT,S3_SAT_0_013,Coney Island-Stillwell Av,S3 013,0,,S3_0,1,0
S3,SAT,S3_SAT_0_014,Coney Island-Stillwell Av,S3 014,0,,S3_0,1,0
S3,SAT,S3_SAT_0_015,Coney Island-Stillwell Av,S3 015,0,,S3_0,1,0
S3,SAT,S3_SAT_0_016,Coney Island-Stillwell Av,S3 016,0,,S3_0,1,0
S3,SAT,S3_SAT_0_017,Coney Island-Stillwell Av,S3 017,0,,S3_0,1,0
S3,SAT,S3_SAT_0_018,Coney Island-Stillwell Av,S3 018,0,,S3_0,1,0
S3,SAT,S3_SAT_0_019,Coney Island-Stillwell Av,S3 019,0,,S3_0,1,0
S3,SAT,S3_SAT_0_020,Coney Island-Stillwell Av,S3 020,0,,S3_0,1,0
S3,SAT,S3_SAT_0_021,Coney Island-Stillwell Av,S3 021,0,,S3_0,1,0
S3,SAT,S3_SAT_0_022,Coney Island-Stillwell Av,S3 022,0,,S3_0,1,0
S3,SAT,S3_SAT_0_023,Coney Island-Stillwell Av,S3 023,0,,S3_0,1,0
S3,SAT,S3_SAT_0_024,Coney Island-Stillwell Av,S3 024,0,,S3_0,1,0
S3,SAT,S3_SAT_0_025,Coney Island-Stillwell Av,S3 025,0,,S3_0,1,0
S3,SAT,S3_SAT_0_026,Coney Island-Stillwell Av,S3 026,0,,S3_0,1,0
S3,SAT,S3_SAT_0_027,Coney Island-Stillwell Av,S3 027,0,,S3_0,1,0
S3,SAT,S3_SAT_0_028,Coney Island-Stillwell Av,S3 028,0,,S3_0,1,0
S3,SAT,S3_SAT_0_029,Coney Island-Stillwell Av,S3 029,0,,S3_0,1,0
S3,SAT,S3_SAT_0_030,Coney Island-Stillwell Av,S3 030,0,,S3_0,1,0
S3,SAT,S3_SAT_0_031,Coney Island-Stillwell Av,S3 031,0,,S3_0,1,0
S3,SAT,S3_SAT_0_032,Coney Island-Stillwell Av,S3 032,0,,S3_0,1,0
S3,SAT,S3_SAT_0_033,Coney Island-Stillwell Av,S3 033,0,,S3_0,1,0
S3,SAT,S3_SAT_0_034,Coney Island-Stillwell Av,S3 034,0,,S3_0,1,0
S3,SAT,S3_SAT_0_035,Coney Island-Stillwell Av,S3 035,0,,S3_0,1,0
S3,SAT,S3_SAT_0_036,Coney Island-Stillwell Av,S3 036,0,,S3_0,1,0
S3,SAT,S3_SAT_0_037,Coney Island-Stillwell Av,S3 037,0,,S3_0,1,0
S3,SAT,S3_SAT_0_038,Coney Island-Stillwell Av,S3 038,0,,S3_0,1,0
S3,SAT,S3_SAT_0_039,Coney Island-Stillwell Av,S3 039,0,,S3_0,1,0
S3,SAT,S3_SAT_0_040,Coney Island-Stillwell Av,S3 040,0,,S3_0,1,0
S3,SAT,S3_SAT_0_041,Coney Island-Stillwell Av,S3 041,0,,S3_0,1,0
S3,SAT,S3_SAT_0_042,Coney Island-Stillwell Av,S3 042,0,,S3_0,1,0
S3,SAT,S3_SAT_0_043,Coney Island-Stillwell Av,S3 043,0,,S3_0,1,0
S3,SAT,S3_SAT_0_044,Coney Island-Stillwell Av,S3 044,0,,S3_0,1,0
S3,SAT,S3_SAT_0_045,Coney Island-Stillwell Av,S3 045,0,,S3_0,1,0
S3,SAT,S3_SAT_0_046,Coney Island-Stillwell Av,S3 046,0,,S3_0,1,0
S3,SAT,S3_SAT_0_047,Coney Island-Stillwell Av,S3 047,0,,S3_0,1,0
S3,SAT,S3_SAT_0_048,Coney Island-Stillwell Av,S3 048,0,,S3_0,1,0
S3,SAT,S3_SAT_0_049,Coney Island-Stillwell Av,S3 049,0,,S3_0,1,0
S3,SAT,S3_SAT_0_050,Coney Island-Stillwell Av,S3 050,0,,S3_0,1,0
S3,SAT,S3_SAT_0_051,Coney Island-Stillwell Av,S3 051,0,,S3_0,1,0
S3,SAT,S3_SAT_0_052,Coney Island-Stillwell Av,S3 052,0,,S3_0,1,0
S3,SAT,S3_SAT_0_053,Coney Island-Stillwell Av,S3 053,0,,S3_0,1,0
S3,SAT,S3_SAT_0_054,Coney Island-Stillwell Av,S3 054,0,,S3_0,1,0
S3,SAT,S3_SAT_0_055,Coney Island-Stillwell Av,S3 055,0,,S3_0,1,0
S3,SAT,S3_SAT_0_056,Coney Island-Stillwell Av,S3 056,0,,S3_0,1,0
S3,SAT,S3_SAT_0_057,Coney Island-Stillwell Av,S3 057,0,,S3_0,1,0
S3,SAT,S3_SAT_0_058,Coney Island-Stillwell Av,S3 058,0,,S3_0,1,0
S3,SAT,S3_SAT_0_059,Coney Island-Stillwell Av,S3 059,0,,S3_0,1,0
S3,SAT,S3_SAT_0_060,Coney Island-Stillwell Av,S3 060,0,,S3_0,1,0
S3,SAT,S3_SAT_0_061,Coney Island-Stillwell Av,S3 061,0,,S3_0,1,0
S3,SAT,S3_SAT_0_062,Coney Island-Stillwell Av,S3 062,0,,S3_0,1,0
S3,SAT,S3_SAT_0_063,Coney Island-Stillwell Av,S3 063,0,,S3_0,1,0
S3,SAT,S3_SAT_0_064,Coney Island-Stillwell Av,S3 064,0,,S3_0,1,0
S3,SAT,S3_SAT_0_065,Coney Island-Stillwell Av,S3 065,0,,S3_0,1,0
S3,SAT,S3_SAT_0_066,Coney Island-Stillwell Av,S3 066,0,,S3_0,1,0
S3,SAT,S3_SAT_0_067,Coney Island-Stillwell Av,S3 067,0,,S3_0,1,0
S3,SAT,S3_SAT_0_068,Coney Island-Stillwell Av,S3 068,0,,S3_0,1,0
S3,SAT,S3_SAT_0_069,Coney Island-Stillwell Av,S3 069,0,,S3_0,1,0
S3,SAT,S3_SAT_0_070,Coney Island-Stillwell Av,S3 070,0,,S3_0,1,0
S3,SAT,S3_SAT_0_071,Coney Island-Stillwell Av,S3 071,0,,S3_0,1,0
S3,SAT,S3_SAT_0_072,Coney Island-Stillwell Av,S3 072,0,,S3_0,1,0
S3,SAT,S3_SAT_0_073,Coney Island-Stillwell Av,S3 073,0,,S3_0,1,0
S3,SAT,S3_SAT_1_001,Downtown Brooklyn,S3 001,1,,S3_1,1,0
S3,SAT,S3_SAT_1_002,Downtown Brooklyn,S3 002,1,,S3_1,1,0
S3,SAT,S3_SAT_1_003,Downtown Brooklyn,S3 003,1,,S3_1,1,0
S3,SAT,S3_SAT_1_004,Downtown Brooklyn,S3 004,1,,S3_1,1,0
S3,SAT,S3_SAT_1_005,Downtown Brooklyn,S3 005,1,,S3_1,1,0
S3,SAT,S3_SAT_1_006,Downtown Brooklyn,S3 006,1,,S3_1,1,0
S3,SAT,S3_SAT_1_007,Downtown Brooklyn,S3 007,1,,S3_1,1,0
S3,SAT,S3_SAT_1_008,Downtown Brooklyn,S3 008,1,,S3_1,1,0
S3,SAT,S3_SAT_1_009,Downtown Brooklyn,S3 009,1,,S3_1,1,0
S3,SAT,S3_SAT_1_010,Downtown Brooklyn,S3 010,1,,S3_1,1,0
S3,SAT,S3_SAT_1_011,Downtown Brooklyn,S3 011,1,,S3_1,1,0
